Medallion,HackLicense,VendorID,RateCode,StoreAndFwdFlag,PickupDateTime,DropoffDateTime,PassengerCount,TripTimeInSecs,TripDistance,PickupLongitude,PickupLatitude,DropoffLongitude,DropoffLatitude,PaymentType,FareAmount,Surcharge,MtaTax,TollsAmount,TotalAmount,TipAmount,Tipped,TipClass
DF945EC9DC2267B1824BD1B3E4DD29DF,00BF52E4A8E6DBB0155CD0C72CBBEB00,VTS,1,""""" ",4/26/2013 13:58,4/26/2013 14:06,6,480,2.16,-73.975327,40.758236,-73.976891,40.779934,CRD,9,0,0.5,0,11.3,1.8,1,1
1DEAF0880735434963F8A30B8BCD13AE,24BABEE433543F4A986FF25F38799267,CMT,1,N  ,1/24/2013 19:05,1/24/2013 19:13,2,513,2.9,-73.973396,40.748016,-73.98764,40.722721,CRD,11,1,0.5,0,15,2.5,1,1
11255D0D604A3A006072C57DE81D7ED2,7C345A2B41221BB819BF1E5E52FE8DF1,CMT,1,N  ,4/2/2013 8:49,4/2/2013 8:51,1,148,0.4,-73.949814,40.780968,-73.951195,40.775833,CSH,4,0,0.5,0,4.5,0,0,0
B2D4B3F9BB52D112CBC294855E493999,9E9D8206B6FA6B00E0B1226C35168279,CMT,1,N  ,2/12/2013 19:06,2/12/2013 19:10,1,225,0.8,-73.993431,40.738487,-73.988731,40.748413,NOC,5,1,0.5,0,6.5,0,0,0
01963F510A38DFB04FDCBB0574BF677A,A8D425B9B335BA586CE94C1E7A92598B,VTS,1,""""" ",2/25/2013 21:05,2/25/2013 21:15,2,600,2.48,-73.988464,40.743759,-73.963455,40.765652,CSH,9.5,0.5,0.5,0,10.5,0,0,0
E807403B8C181E55DFFE25489CC025D2,BF51059B67A9314E4BBCEE6720598847,CMT,1,N  ,4/11/2013 20:06,4/11/2013 20:08,1,143,0.6,-73.956284,40.77166,-73.961685,40.763397,CSH,4,0.5,0.5,0,5,0,0,0
F3E844649503D2A5A44DD729348E7336,6A8B32FC55CA7975137E1CD4E55D75C3,CMT,1,N  ,4/4/2013 8:09,4/4/2013 8:19,1,594,1.2,-73.988754,40.769451,-73.968933,40.761192,CRD,8,0,0.5,0,10.2,1.7,1,1
25BEEA0FDDD7E4D6EA997E88F1E35CC6,2FE88075D58D164861F84CBEE8A3FD7E,VTS,1,""""" ",9/28/2013 9:42,9/28/2013 9:47,5,300,1.73,-73.967384,40.75647,-73.980629,40.735332,CSH,7,0,0.5,0,7.5,0,0,0
2227678693D514292139C0018CC934E0,D456C451D0E306B8D70C770B09F3FDC8,CMT,1,N  ,2/11/2013 22:41,2/11/2013 22:50,1,540,2.2,-73.974091,40.762897,-73.996544,40.741966,CSH,9,0.5,0.5,0,10,0,0,0
09C6A58617D39C6AF257965FE1EADADD,6F6989FE3F7FF071A3484B005471D09C,CMT,1,N  ,6/18/2013 19:50,6/18/2013 20:07,1,1037,5.8,-73.956207,40.818748,-73.889511,40.850857,CSH,18.5,1,0.5,0,20,0,0,0
B6BCBE595116CFC930EEF414717EEDDB,3629EDC501F2200F8885C71A6AFBC4E1,VTS,1,""""" ",8/28/2013 12:49,8/28/2013 12:59,1,600,1.91,-73.972855,40.748878,-73.996246,40.74136,CRD,9,0,0.5,0,10.5,1,1,1
4F4341D4F322CD40F4AABD3882AD510E,44ECB723FF09D59FF22C4CFEB3F6252B,CMT,1,N  ,1/7/2013 7:19,1/7/2013 7:29,1,605,2.8,-73.996407,40.723892,-73.973,40.758835,CRD,11,0,0.5,0,13,1.5,1,1
B4268E288309EAFD9BBF5A6012F734A0,184C793E747B0B85C32EAA6790CF6CFC,VTS,2,""""" ",8/13/2013 13:46,8/13/2013 14:35,4,2940,17.74,-73.784698,40.648571,-73.986366,40.758881,CSH,52,0,0.5,5.33,57.83,0,0,0
36D3C7F0E60F91291C629910542BA586,710A8CA45D59A3E1480C5CF7847068AF,CMT,1,N  ,10/18/2013 16:51,10/18/2013 17:02,1,642,1.4,-73.9823,40.771671,-73.975555,40.786945,CRD,8.5,1,0.5,0,11,1,1,1
75492634DA43822FF364AEEECF81DB9F,C6C5D87BEAC11500C3306A656A03535B,VTS,1,""""" ",6/17/2013 12:22,6/17/2013 12:24,1,120,0.5,-73.980362,40.722141,-73.985893,40.719406,CRD,3.5,0,0.5,0,4.75,0.75,1,1
0EE28D2D20D31CB50497D13EF7AA0BC4,B3EA55A6032D767B1FC438D068B6F50D,CMT,1,N  ,5/17/2013 10:17,5/17/2013 10:44,1,1635,6.9,-73.962723,40.794491,-73.987961,40.727806,CRD,24.5,0,0.5,0,30,5,1,1
A8B7EDCB840F7BCAE8B54B736073651F,06017E80378ACC27F709A28BD7946330,VTS,1,""""" ",2/21/2013 20:23,2/21/2013 20:51,2,1680,9.46,-73.961021,40.81208,-74.00959,40.704334,CRD,31,0.5,0.5,0,35,3,1,1
670FA10E6EAA2AE090010DEEFD945DE6,EDB02041E1BD2D912889ED7E1A353FD3,CMT,1,N  ,10/18/2013 15:03,10/18/2013 15:14,1,632,1.6,-73.9748,40.749268,-73.958946,40.765648,CRD,9,0,0.5,0,11.5,2,1,1
B7BA3976C213979F1A8F586770FAA284,D33037381DD80C311EA1E269B67A5E7F,CMT,1,N  ,3/8/2013 1:13,3/8/2013 1:19,1,336,1.2,-73.987679,40.743629,-74.00058,40.729988,CSH,6.5,0.5,0.5,0,7.5,0,0,0
230F7F844B4C9D648D4912AD4661D518,81EE6B7A9CA8F129C5BFF96208C7B521,CMT,1,N  ,5/15/2013 8:32,5/15/2013 8:47,1,927,1,-73.964546,40.75584,-73.974838,40.753017,CRD,10.5,0,0.5,0,13.2,2.2,1,1
4A510B57ADC591D08790218E294DED04,1102D9FBF8195B1A4D1CB5E7E621808B,CMT,1,N  ,8/26/2013 0:40,8/26/2013 0:53,1,780,3.3,-73.965385,40.806274,-73.974182,40.764797,CSH,13,0.5,0.5,0,14,0,0,0
861C41918D610110C4E5C0B598BB1D40,2FB2A21A1EF2E38F81EF3C7E5B2ACA67,CMT,1,N  ,2/4/2013 16:49,2/4/2013 17:02,2,774,1.5,-73.967545,40.760208,-73.981468,40.753696,CSH,10,1,0.5,0,11.5,0,0,0
9EB16B34B8DCE740996F58F8187C9A34,9441C3FD26ABF0FDA542AF3EB3C5BF39,CMT,1,N  ,8/15/2013 23:13,8/15/2013 23:17,1,231,2,-73.977242,40.784817,-73.963425,40.803471,CSH,6,0.5,0.5,0,7,0,0,0
FDAF6A45247C19A063F8AFA34E344665,FC0110CC6EC2ED40DD2C608339E028FB,CMT,1,N  ,9/19/2013 17:07,9/19/2013 17:11,1,260,0.7,-73.998199,40.741955,-73.994385,40.750771,CRD,5,1,0.5,0,7.8,1.3,1,1
954BC1AB7A1B3145E823FCC7C88C2557,AEEF2E0F7D1B7832C95508264259A95C,VTS,1,""""" ",8/21/2013 0:11,8/21/2013 0:21,3,600,1.91,-73.993599,40.745735,-73.98011,40.726906,CRD,9,0.5,0.5,0,11.9,1.9,1,1
FE682338E7ED816ACD10272FCFBB2E25,72004D8BA8CD191D802FC9C2BF73D13C,VTS,1,""""" ",6/14/2013 0:21,6/14/2013 0:33,5,720,2.86,-73.993134,40.757771,-73.960609,40.769958,CRD,11.5,0.5,0.5,0,15.5,3,1,1
127E9B842B2F64CFB8B30B13A0F05F4C,E2196B7DA8138A59BD9B9A9B12A5A189,VTS,1,""""" ",5/8/2013 9:33,5/8/2013 9:40,4,420,0.87,-73.97673,40.780777,-73.983459,40.775372,CSH,6.5,0,0.5,0,7,0,0,0
F818A29F9E59D6256DDD6CD4C4FBE841,AD09C691D3E0C201A8DCE5337C139FF5,VTS,1,""""" ",12/26/2013 10:06,12/26/2013 10:11,1,300,0.49,-73.980629,40.7579,-73.978401,40.763531,CRD,5,0,0.5,0,7,1.5,1,1
C4B7E2964E3C43771F8996D2B62CCF0D,F034DBA3DC246D0A1C3407E25EACC72C,CMT,1,N  ,2/20/2013 9:04,2/20/2013 9:09,1,345,0.6,-73.975739,40.753906,-73.978218,40.763805,CRD,5.5,0,0.5,0,7.5,1.5,1,1
0971349D565465592780C908957EE890,73D4C08D8FBF65C733D5E46071235B37,CMT,1,N  ,12/5/2013 18:52,12/5/2013 19:16,1,1442,2.3,-73.983398,40.738476,-73.981972,40.768425,CRD,16,1,0.5,0,18.5,1,1,1
D1C79CF706C80D3A1DC7FBCA6CD56E43,7DC269EBE4A227E6F8121ECDA40033DA,CMT,1,N  ,12/11/2013 17:16,12/11/2013 17:21,1,326,0.7,-74.017723,40.706081,-74.017723,40.706081,CSH,5.5,1,0.5,0,7,0,0,0
0646CC81D58EFCE8938A333F9E64B424,02C2900971F419AF07B1B7D039F7FFBA,CMT,1,N  ,1/10/2013 11:04,1/10/2013 11:14,1,592,0.8,-73.979424,40.766869,-73.979858,40.758736,CSH,8,0,0.5,0,8.5,0,0,0
4A60470ADA3FF8ACBADAF00FF047273C,3212BA2C0662AB9460561E3AA38611B1,CMT,1,N  ,10/26/2013 14:44,10/26/2013 14:50,1,369,1.6,-73.960556,40.806625,-73.972725,40.786015,CRD,7,0,0.5,0,9,1.5,1,1
AE58C588FEA9BB3246D92A5243362CF7,1930758A96619861841B2DC4386C39CF,VTS,1,""""" ",8/12/2013 22:24,8/12/2013 22:27,1,180,0.64,-73.976532,40.750641,-73.979851,40.743107,CRD,4,0.5,0.5,0,6,1,1,1
45DBF075FCEA641BD64E62E3D3EAC417,06F3DE62B3FB2CB07E93030A3245418D,CMT,1,N  ,10/15/2013 13:03,10/15/2013 13:36,1,1972,10.1,-73.980293,40.765453,-73.872162,40.774422,CRD,34.5,0,0.5,5.33,52.42,12.09,1,3
90C557A8054DD55719D094144BA460BB,DB2E8F0E7D23D22CBB58FEC68B644CDC,CMT,1,N  ,4/18/2013 23:17,4/18/2013 23:44,1,1642,10.5,-73.871071,40.773724,-73.774933,40.712559,CRD,34,0.5,0.5,0,45,10,1,2
C89E044B41A0AF290391EF4D690B0FD1,EB07D5E51BCA67919F9D937007A3BD48,CMT,1,N  ,6/6/2013 7:14,6/6/2013 7:20,1,347,1.3,-74.002472,40.734455,-73.989922,40.734142,CRD,6.5,0,0.5,0,8,1,1,1
16EBF4431AD8EAC98E0944D5E2439A0B,4082F5E146E77AD5979D1A996B6E33F3,VTS,1,""""" ",12/20/2013 19:58,12/20/2013 20:09,1,660,0.99,-73.993462,40.752098,-73.977715,40.747494,CSH,8,1,0.5,0,9.5,0,0,0
9A2D1E3BE679DD64802451282AE870FF,C7D30521F63EE37046B70CBB142220AA,CMT,1,N  ,11/26/2013 23:10,11/26/2013 23:24,1,835,2.2,-73.983971,40.743122,-73.981232,40.762909,CRD,11.5,0.5,0.5,0,15,2.5,1,1
A9EFCF6BF92F5B77146BFE0595A9F18F,C74013B0B197263A1A70175169640B1D,CMT,1,Y  ,11/1/2013 0:53,11/1/2013 0:56,1,180,0.9,-73.952782,40.776531,-73.958,40.765442,CRD,5,0.5,0.5,0,7.2,1.2,1,1
6012F4F3E8D7319D17F39FBBA0926189,1B8251013C7FAB39A485F04FF3F76590,VTS,1,""""" ",10/20/2013 18:50,10/20/2013 18:56,2,360,1.41,-73.976318,40.775818,-73.963165,40.769253,CSH,7,0,0.5,0,7.5,0,0,0
40374E814C930955E93FA40AFC3F969D,53095DAD5ED78E937F9F4F77BF27FD7D,CMT,1,N  ,3/23/2013 11:27,3/23/2013 11:37,1,605,1.7,-73.991188,40.74194,-74.006943,40.735043,CRD,8.5,0,0.5,0,10,1,1,1
9D2A0DA160B52C875629C32F21C8A337,886E5B6E8B6559DDFC7FB8CF6CA74FDF,CMT,1,N  ,4/13/2013 0:31,4/13/2013 0:41,1,555,2.8,-73.982018,40.771416,-73.947212,40.781052,CSH,10.5,0.5,0.5,0,11.5,0,0,0
225990D7A422A89F2C4763593B6DB790,500213770B8A4A8648E353D1AB65DAE0,CMT,1,N  ,8/24/2013 14:24,8/24/2013 14:48,1,1417,7.5,-74.01651,40.706242,-73.973045,40.764141,CRD,25.5,0,0.5,0,31.2,5.2,1,2
D241B9F3DBC742C1A69B8B00D051EB87,A61720FD9EA639C412544770297B6B40,CMT,1,N  ,12/12/2013 14:24,12/12/2013 14:44,1,1236,3.6,-73.993271,40.762234,-74.010109,40.720779,CRD,16.5,0,0.5,0,20.4,3.4,1,1
955188EB66EC4E13934F53AA3C990CE0,00FCDAAE16EBD65BF9A8480A39BA2AAE,CMT,1,N  ,9/28/2013 20:20,9/28/2013 20:30,1,598,1.3,-73.993637,40.752796,-74.006706,40.739384,CRD,8.5,0.5,0.5,0,11.4,1.9,1,1
7492C8A0EDC68F3BD1689FB012C0A94E,CE8C27D34F4009C9BC8AF18BD48C147A,CMT,1,N  ,10/5/2013 0:40,10/5/2013 1:08,1,1647,16.7,-73.782501,40.644497,-73.953461,40.706928,CRD,46.5,0.5,0.5,0,57,9.5,1,2
49CC652C956E7166E56A91FA2FA2D9A7,4371F71EFA649FE5CDBB6B0F6EA65985,CMT,1,N  ,1/28/2013 18:40,1/28/2013 18:52,4,693,0.8,-73.976288,40.756508,-73.966911,40.763905,CSH,8.5,1,0.5,0,10,0,0,0
AB6ED43D7295CFC950A8133CBCAF40FB,FBA70DCBEA10473EC7CED40139A054F5,VTS,1,""""" ",3/8/2013 18:34,3/8/2013 18:41,1,420,0.65,-73.961937,40.776546,-73.960419,40.778309,CSH,5.5,1,0.5,0,7,0,0,0
7BA812A3FE9F443B683C4F01316670AA,00E1B4CE8617887CCF611908C27BD5F2,VTS,1,""""" ",12/5/2013 7:44,12/5/2013 7:50,1,360,1.81,-73.994141,40.751232,-73.97525,40.763359,CRD,7.5,0,0.5,0,9.5,1.5,1,1
8B34DFA5A85FB4FBCD2EE2C785FFBBA3,D26018924985E5D576BAD6B7DB0F5DD7,VTS,1,""""" ",1/30/2013 9:01,1/30/2013 9:16,5,900,2.45,-73.981178,40.77951,-73.978683,40.756935,CRD,11.5,0,0.5,0,13,1,1,1
F179884EB974F7FD2E5C36C2389D756A,991386057E7DDEE9FB10514D37BA813A,CMT,1,N  ,9/21/2013 18:25,9/21/2013 18:33,1,440,2,-73.959358,40.78035,-73.959389,40.801609,CRD,8.5,0,0.5,0,10.5,1.5,1,1
FC10E421AAE21F8BAAB9CD33B116BF34,384357A2678F64D0B30AE6B5BE4E62C8,CMT,1,N  ,6/24/2013 18:51,6/24/2013 19:02,1,679,4.1,-73.989914,40.700729,-73.988701,40.723373,CSH,14.5,1,0.5,0,16,0,0,0
76AC5C0F44D07BA5A2291F19E730B0B9,D7D7B763134C41792068DF4E1C08DE9C,VTS,1,""""" ",6/24/2013 21:47,6/24/2013 21:50,5,180,0.51,-73.973862,40.762337,-73.966827,40.761414,CSH,4,0.5,0.5,0,5,0,0,0
F8AB1D2BD548A6E4208E43118FA704CF,5CF2481A97357A3C19AF2E39550DC806,CMT,1,N  ,4/19/2013 3:51,4/19/2013 4:00,2,549,2.9,-74.001999,40.739494,-74.013199,40.702343,CRD,10.5,0.5,0.5,0,13.8,2.3,1,1
4A5B1B4119F9209E3F50D0C688302AD0,F514FA4362A24B9FFA8E490315EC6E1C,VTS,1,""""" ",11/19/2013 20:43,11/19/2013 21:07,4,1440,14.81,-73.989288,40.693863,-73.929512,40.85902,CRD,40.5,0.5,0.5,0,53.8,12.3,1,3
DD8B42664C68A4C8150C758FC6329C27,5BA926D087551ADDC5F887B73F7B1A01,CMT,1,N  ,4/24/2013 12:24,4/24/2013 12:36,1,664,5.2,-73.993797,40.737843,-73.97744,40.731564,CSH,9,0,0.5,0,9.5,0,0,0
4032ED6F63C8EAA10688AC2EF370579C,35A63B4AE08BE491484EE52F52699C7D,CMT,2,N  ,7/8/2013 22:28,7/8/2013 23:05,3,2256,17.8,-73.776794,40.645359,-73.974892,40.753574,CRD,52,0,0.5,5.33,69.38,11.55,1,3
673FB8D38798B9F5B7D586F070919B1D,3DA8DE09D906A1DE05F242D923053941,VTS,1,""""" ",3/6/2013 16:06,3/6/2013 16:21,1,900,2.27,-73.978531,40.786041,-73.954041,40.767067,CRD,12,1,0.5,0,16.1,2.6,1,1
0554EEDB0E9A05B30CC37E3AFBEB5329,0FD476A58080FCC122CF8EC82C3B2FC6,VTS,1,""""" ",10/1/2013 8:48,10/1/2013 9:06,1,1080,2.25,-74.005974,40.745377,-73.979523,40.756344,CRD,12.5,0,0.5,0,14,1,1,1
F83A4F3BFE5703BE43BD07D661E3804D,9F38709C50CC7EB58A54FAB19952AC6C,CMT,1,N  ,10/16/2013 11:14,10/16/2013 11:16,1,168,0.6,-73.979378,40.786842,-73.973915,40.792873,CRD,4.5,0,0.5,0,6,1,1,1
483E1823636571D425A74CA6B5FA7909,6D103FE935E2AE37B158BE60B5BF0F4B,VTS,1,""""" ",12/4/2013 9:35,12/4/2013 9:50,1,900,2.61,-73.98098,40.765171,-74.006157,40.715569,CRD,12,0,0.5,0,14.9,2.4,1,1
34DA6F38538DDF5464461C1B6F05E944,963B138A063DB1BBF9CBE229E678E353,CMT,1,N  ,12/6/2013 12:54,12/6/2013 13:27,1,1993,7.1,-74.007591,40.725815,-73.972336,40.755871,CRD,29,0,0.5,0,32,2.5,1,1
1CEBCC473119F63009AC8DEA612F52E3,61E78A6CB3247BCB6165F71BD7D2688A,CMT,1,N  ,11/14/2013 8:05,11/14/2013 8:19,2,876,2.9,-74.007431,40.732124,-73.981041,40.764565,CRD,12.5,0,0.5,0,14,1,1,1
FA169C743FB23E07F564CD44A28748EF,CAA7D8402874FCA48F0A7CA82D5FBFFF,VTS,1,""""" ",4/26/2013 22:54,4/26/2013 23:27,1,1980,14.59,-73.985992,40.733711,-73.792381,40.746712,CRD,42,0.5,0.5,5.33,56.83,8.5,1,2
DDFEA928995AB7F9E05FB054087A1BCA,92776F6754F21C132A466DAEFD3D676D,VTS,1,""""" ",12/13/2013 13:45,12/13/2013 13:54,2,540,1.33,-73.990028,40.741138,-74.007797,40.734135,CRD,8,0,0.5,0,10.5,2,1,1
6B930A93CB1C8B2EE18AC5A81105D470,AE0EAFDBFB02E1FFDE4FC005708F5131,VTS,1,""""" ",4/18/2013 11:22,4/18/2013 11:27,1,300,0.88,-73.966019,40.762325,-73.954491,40.763844,CSH,5,0,0.5,0,5.5,0,0,0
26B6F177F005153BC40E8349234C282E,D9E4F35954E93436E0C9AC31A4F8D70A,CMT,1,N  ,8/20/2013 11:10,8/20/2013 11:24,1,876,2,-73.976357,40.788094,-73.963097,40.769161,CSH,11.5,0,0.5,0,12,0,0,0
FAB5D8568990A20ED187DFDA0475B5D3,BCB71D61961A187798CADB84256891F6,CMT,1,N  ,12/13/2013 20:32,12/13/2013 20:38,1,370,0.9,-73.981506,40.78072,-73.972931,40.785683,CSH,6,0.5,0.5,0,7,0,0,0
5B0FD6A16E5E0A07C24634FF81E48684,94698E66514184EAA3EF1F350E48F8FB,CMT,1,N  ,6/30/2013 11:50,6/30/2013 11:57,2,386,0.8,-73.963791,40.761372,-73.972,40.752182,CRD,6,0,0.5,0,7.5,1,1,1
2B86DF994CCFB8E6F18593259B18CD8D,8581CA6A8D22F71DD27A6F46915C17CB,VTS,1,""""" ",2/20/2013 19:46,2/20/2013 19:54,1,480,1.22,-73.980438,40.760094,-73.991089,40.770348,CRD,7.5,1,0.5,0,10,1,1,1
861A8195487B69F1B1E3A6E60EA5609A,CC348C2EB813B087DA84D66766D5D3B1,VTS,1,""""" ",12/13/2013 11:19,12/13/2013 11:32,3,780,5.47,-74.01709,40.709877,-73.975624,40.743923,CRD,17.5,0,0.5,0,20,2,1,1
890C5F983D3A467C2AF4AF51F4BABBC6,70DAA5D34CC2027ED32F14D23C2475D3,VTS,1,""""" ",1/28/2013 22:04,1/28/2013 22:14,2,600,5.82,-74.014488,40.714561,-73.974068,40.747505,CRD,17,0.5,0.5,0,21.5,3.5,1,1
72F95914C2F6FBFEAAB9FBFFE70CFE17,4BEB24CCA26E67677A99FF261902F89C,VTS,1,""""" ",1/11/2013 21:26,1/11/2013 21:37,1,660,2.01,-73.982018,40.768005,-73.982368,40.735592,CRD,9.5,0.5,0.5,0,12.5,2,1,1
A63898970B3AFD16D5AF640D7FAEE67D,520B738CBE7F00D4E2B0BC20EB10F632,VTS,1,""""" ",9/6/2013 11:59,9/6/2013 12:12,6,780,2.47,-73.989525,40.772774,-73.961723,40.77972,CSH,11.5,0,0.5,0,12,0,0,0
379463A755417A5299F3A9F0534FE8FE,A90EE4C4D6CC4290860CE1F7A045F2EA,VTS,1,""""" ",1/9/2013 13:15,1/9/2013 13:29,1,840,3.94,-73.96785,40.787426,-73.97596,40.735813,CSH,15,0,0.5,0,15.5,0,0,0
FCFC240399217F7E38079CDB5E98EBE7,FC905F21318A0D3C0FFF169395FE87F8,CMT,1,N  ,11/17/2013 19:56,11/17/2013 20:05,1,566,1.5,-73.983299,40.741718,-74.001694,40.737511,CRD,8,0,0.5,0,9.5,1,1,1
8E668A8BF1F8913B4A2A839D0322CADC,564152F475DB4DEC3A5B02588200456E,CMT,1,N  ,12/2/2013 21:19,12/2/2013 21:31,1,732,2.8,-73.977417,40.784466,-73.977165,40.753471,CRD,12,0.5,0.5,0,15.6,2.6,1,1
25CEFBB387AD2D49A2698F621D2DF382,DE39F49ACACC14B1669C53D39D2EFF57,CMT,1,N  ,7/26/2013 7:40,7/26/2013 7:52,1,710,2.1,-74.004951,40.723007,-73.979805,40.735462,CSH,10,0,0.5,0,10.5,0,0,0
B28DE94693C1CEBEE55224FC914F4B35,EBC8649F30819F122348185BCB8DEC5E,CMT,1,N  ,5/29/2013 7:47,5/29/2013 7:53,1,335,1,-73.95546,40.768536,-73.954529,40.779079,CSH,6,0,0.5,0,6.5,0,0,0
18046FFE1F5FE2A3AA765B228AFDC948,4A44470BD3389982FF075762A1081509,VTS,2,""""" ",12/3/2013 8:04,12/3/2013 9:13,1,4140,20.3,-73.783035,40.644348,-73.967125,40.795086,CRD,52,0,0.5,5.33,62.83,5,1,1
48A106A9E7294473EEF9C7C2259771FE,602DC83D045795CF1A3721BF251E0247,CMT,1,N  ,1/12/2013 17:59,1/12/2013 18:05,1,398,0.8,-73.970253,40.7523,-73.966896,40.761875,CSH,6,0,0.5,0,6.5,0,0,0
42F446F7201220DC777AD91CD1CD5BF1,59B3E0F2A5DCBC10AC736FB9D8BFC8BB,CMT,1,N  ,7/15/2013 22:00,7/15/2013 22:06,1,326,0.7,-74.000526,40.735321,-73.991806,40.735271,CRD,5.5,0.5,0.5,0,7.8,1.3,1,1
50E5A9DDDC00B659070BC253B71CC160,6581974BD80238C90EEC113D368E64C3,VTS,1,""""" ",5/18/2013 23:34,5/18/2013 23:39,1,300,1.19,-74.002419,40.726326,-74.008728,40.738194,CRD,6,0.5,0.5,0,8.3,1.3,1,1
A083EE5757E6E75030F77A8A7FE725C5,E7E4941564F52AD695830A077D2ED210,CMT,1,N  ,9/28/2013 10:42,9/28/2013 10:46,1,220,0.5,-73.949532,40.777073,-73.950706,40.770935,CSH,4.5,0,0.5,0,5,0,0,0
830001BCB0D26BA47B0EC80C8126EFA9,7FAB2667CABF504006E205823B7B74EE,VTS,1,""""" ",3/5/2013 9:09,3/5/2013 9:19,6,600,1.38,-73.95932,40.766285,-73.982033,40.773998,CSH,8,0,0.5,0,8.5,0,0,0
F0AC4B4C2B3C2A55851004E17063B21C,6A6354448A4C56A04AC532B660694ECE,VTS,1,""""" ",9/26/2013 20:50,9/26/2013 21:00,1,600,1.66,-73.996407,40.747971,-73.985939,40.767963,CRD,8.5,0.5,0.5,0,11.3,1.8,1,1
2EA5D18CAF83A21050F419EED610702D,5E596B15A8F97BB2574DD43EA3A9824C,VTS,1,""""" ",10/1/2013 22:36,10/1/2013 22:54,2,1080,6.41,-73.965424,40.800282,-73.903992,40.857903,CSH,21,0.5,0.5,0,22,0,0,0
BE63DAC380EDE4C0D59593C0891B569C,E9D0E735859AC8457D99F8E0277D25F1,VTS,1,""""" ",3/8/2013 19:06,3/8/2013 19:17,1,660,1.41,-73.987648,40.750568,-73.983009,40.765854,CSH,9,1,0.5,0,10.5,0,0,0
58598FD2F8811C4F52A264D15D6FECAF,52BF5C0662A50D7AD57CF900FA86829F,CMT,1,N  ,3/14/2013 18:51,3/14/2013 19:03,1,720,1.6,-73.98539,40.768482,-73.992302,40.749355,CRD,9.5,1,0.5,0,14.3,3.3,1,1
E8381ABE90A167521E37DFF144BEE70C,120C0AA8408BE63B7FC5B0AC0BBF19DE,VTS,1,""""" ",9/11/2013 9:55,9/11/2013 10:05,1,600,1.24,-73.98381,40.725723,-73.997765,40.720753,CSH,8,0,0.5,0,8.5,0,0,0
82505A947AEF24BE55080E579D2E1BE4,46509F3E7EFC63E8B66F77AE45592909,VTS,1,""""" ",8/17/2013 19:15,8/17/2013 19:21,1,360,1.79,-74.010513,40.729576,-74.006241,40.752682,CRD,7.5,0,0.5,0,9,1,1,1
5F3A5707D6ACFC13899DE299313A10FE,4A0439B295085ABA9A39861B89604423,CMT,1,N  ,5/15/2013 18:29,5/15/2013 18:52,1,1413,6.9,-73.979576,40.727203,-73.976715,40.674965,CRD,23,1,0.5,0,29.4,4.9,1,1
5F2EFC03B544635C9B0E7A4AA4FF9AC3,4B187E6EE2874261D9C7F1BE835BF727,VTS,1,""""" ",7/21/2013 13:19,7/21/2013 13:22,5,180,0.75,-73.987427,40.749767,-73.985207,40.757553,CSH,4.5,0,0.5,0,5,0,0,0
E92E554F07F3BDC69ED819CC3DD578C1,EE9F364E45DC97A181D6D78731ABD99F,VTS,1,""""" ",4/23/2013 22:55,4/23/2013 23:02,2,420,1.22,-74.002022,40.729523,-73.986244,40.73119,CSH,7,0.5,0.5,0,8,0,0,0
9FF3276C2C16E5A0CB434D64F7C8859C,14B86CE6B6CD6A824E7EF09F6B50E9F6,CMT,1,N  ,5/14/2013 22:55,5/14/2013 23:01,1,335,1.5,-73.981773,40.749828,-73.961357,40.75679,CSH,7,0.5,0.5,0,8,0,0,0
EA992D9ABF21878AB13AE9DC615A6352,EC6ACCBD9D878A45BFB014CD6ECBA7F5,CMT,1,N  ,9/14/2013 21:36,9/14/2013 21:38,1,156,0.5,-73.974739,40.753422,-73.974815,40.753143,CSH,4,0.5,0.5,0,5,0,0,0
B4F1D1B97B64D11A7B7D6A6514E4EDD2,02F6EA5094719EC6EEA0511EA834C9F2,CMT,1,N  ,12/11/2013 0:04,12/11/2013 0:08,1,222,0.9,-73.995796,40.724667,-73.989449,40.736633,CRD,5,0.5,0.5,0,7.2,1.2,1,1
38430A1E8F71F05EA3170738409CFBA5,C2F43609B9327AB4ED0389830133D86C,VTS,1,""""" ",5/30/2013 10:01,5/30/2013 10:09,1,480,0.9,-73.994118,40.751194,-74.000755,40.758236,CRD,7,0,0.5,0,9.6,2.1,1,1
D3E444BA944E2AFDFC8C61B4A9EF06D8,605D2134B2ACD278EA1BDF736F205C0B,VTS,1,""""" ",3/22/2013 23:46,3/22/2013 23:51,6,300,0.52,-74.001305,40.727734,-74.010399,40.729122,CSH,5,0.5,0.5,0,6,0,0,0
CCCF4A64C524BEB09635A7D6E6B75240,D8BE4A2B5728271B305DF766CCC3A9F5,CMT,1,N  ,5/29/2013 14:38,5/29/2013 14:47,1,529,1.2,-73.983147,40.746456,-73.972649,40.761768,CSH,7.5,0,0.5,0,8,0,0,0
9A9EAAE9190B9423C74700B0FFA8EF5D,50C7794F3FF18C49D9168BDCDD843BB1,CMT,1,N  ,12/18/2013 19:58,12/18/2013 20:06,1,473,1.6,-73.953751,40.779568,-73.977837,40.783039,CRD,8,0.5,0.5,0,10.8,1.8,1,1
